employee_id,name,years_in_company,department,education_level,job_level,current_salary,previous_promotions,last_promotion_year,performance_score,manager_feedback,peer_feedback,kpi_score,training_hours_completed,certifications_count,innovation_score,attendance_rate,overtime_hours,internal_initiatives,team_collaboration_score,mentorship_score,disciplinary_actions,project_delivery_success_rate,client_feedback_score,skill_progression_score,cross_functional_exposure,workload_balance,learning_agility,department_budget_factor,vacant_positions_in_level,policy_override_flag,remote_work_eligibility,promotion_received,salary_increase_percent
E04278,Jennifer Lopez,7,HR,Bachelor,Senior,1435262,2,2025,2.69,3.07,2.23,0.81,28,1,0.17,0.97,15,0,0.76,0.75,0,1.0,4.13,0.66,0,1.0,0.88,1.09,2,False,False,0,0
E01137,Michael Roberson,1,HR,Bachelor,Mid,885419,0,2024,2.36,2.49,1.94,1.0,20,0,0.55,0.98,32,1,0.7,0.43,0,0.86,4.94,0.74,1,0.42,0.6,1.1,1,False,True,0,0
E00440,Jason Rhodes,19,IT,Bachelor,Senior,1467969,3,2021,2.67,2.01,3.1,1.0,49,1,0.46,0.96,16,1,0.97,0.8,0,0.68,3.5,0.79,3,0.72,0.51,1.14,2,True,True,0,0
E00204,Joseph Coleman,25,Operations,Bachelor,Mid,780843,0,2014,2.33,2.93,2.08,1.0,40,4,0.22,0.97,11,1,0.88,1.0,0,0.91,4.31,1.0,0,0.83,0.7,1.07,1,False,True,0,0
E03231,Michael Rodriguez,23,Sales,Master,Mid,904654,2,2022,3.77,5.0,2.56,1.0,46,4,0.3,0.87,13,2,0.76,0.79,1,0.85,5.0,0.78,5,0.88,0.8,1.13,2,True,False,0,0
E01466,Dr. Nicole Trujillo,25,HR,Bachelor,Leadership,4015342,0,2022,2.4,2.33,2.14,0.97,53,4,0.39,0.95,24,3,1.0,1.0,0,0.89,3.64,0.85,4,0.83,0.58,1.04,1,True,False,0,0
E01765,Haley May,14,IT,Master,Senior,1567325,2,2012,2.74,3.4,2.99,0.85,40,2,0.39,0.92,44,1,0.82,0.75,0,0.85,3.48,0.81,5,0.64,0.78,1.16,2,False,False,0,0
E03516,Dennis Garcia,9,Legal,Bachelor,Entry,608229,2,2023,2.66,2.85,2.67,1.0,15,2,0.65,0.91,32,3,0.64,0.79,0,0.77,3.95,0.64,0,0.56,0.75,1.15,3,False,False,0,0
E00519,Penny Bowman,21,IT,Diploma,Mid,1027935,0,2014,3.06,3.18,2.25,0.89,46,2,0.56,0.98,6,1,1.0,1.0,0,0.82,4.1,0.74,5,0.33,0.64,1.1,1,False,True,0,0
E02950,Michele Davis,5,HR,PhD,Mid,837470,0,2025,2.5,2.98,1.42,0.85,22,0,0.63,0.91,21,2,0.91,0.35,0,0.9,5.0,0.93,2,0.43,0.84,1.15,3,False,True,0,0
E01155,April Davis,6,Sales,Bachelor,Mid,957978,0,2020,2.24,1.52,2.32,1.0,23,0,0.33,0.93,11,3,0.84,0.49,0,0.88,5.0,0.71,2,0.45,0.77,1.2,3,False,True,0,0
E04397,Paul Franco,13,IT,Bachelor,Mid,1009446,0,2019,2.53,2.27,2.98,0.95,28,3,0.44,0.98,10,0,0.89,0.74,0,1.0,3.62,0.61,4,0.92,0.78,1.1,2,False,False,0,0
E03993,Kristin Brown,10,Legal,Bachelor,Mid,885312,2,2017,2.1,2.44,2.21,0.91,38,3,0.58,0.92,75,3,0.82,0.64,0,1.0,4.27,0.78,3,0.72,0.64,1.18,1,False,False,0,0
E03243,Thomas Brewer,8,HR,Master,Entry,671244,0,2017,2.77,3.13,2.48,0.86,40,0,0.2,0.89,1,0,0.74,0.61,0,0.8,4.44,0.63,0,0.81,0.18,1.14,2,False,True,0,0
E02609,Lance Lynn,17,IT,Bachelor,Entry,617508,0,2023,2.36,3.47,2.45,0.82,42,4,0.43,0.92,15,3,0.59,0.94,0,0.67,4.93,0.65,3,0.49,0.63,1.27,2,False,True,0,0
E02164,Tammy Williams MD,13,Sales,Diploma,Mid,1034999,1,2018,2.66,2.08,1.96,0.97,31,2,0.38,0.91,16,1,1.0,0.58,0,0.97,4.58,0.7,4,0.36,0.86,1.07,2,False,False,0,0
E01570,Joshua Mcbride,6,Sales,Bachelor,Senior,1305072,0,2025,2.16,2.35,2.01,0.97,30,0,0.14,0.91,30,1,0.89,0.95,0,0.98,4.67,0.56,2,1.0,0.66,1.1,2,False,True,0,0
E04534,Joshua Scott,13,Finance,Bachelor,Entry,543379,2,2018,2.54,2.68,1.48,0.89,35,3,0.36,0.94,21,2,0.89,0.7,0,1.0,4.65,0.74,0,0.61,0.89,1.09,2,False,True,0,0
E02806,Dylan Tucker,0,IT,PhD,Senior,1527386,0,2025,2.7,2.63,2.6,0.84,15,0,0.58,0.95,72,1,0.91,0.41,0,0.84,3.74,0.65,2,0.92,0.59,1.3,0,False,False,0,0
E01640,Whitney Gomez,10,Operations,Master,Senior,1609999,1,2023,2.87,3.11,4.14,1.0,41,3,0.36,0.9,9,1,0.72,0.72,0,0.66,4.67,0.84,2,1.0,0.72,0.92,1,False,True,0,0
E04150,Samuel Lee,3,Sales,Bachelor,Entry,630115,1,2022,2.52,3.25,1.91,1.0,6,2,0.33,0.97,15,0,0.53,0.53,0,0.75,4.14,0.83,2,0.71,0.67,1.18,0,False,False,0,0
E03640,Linda Howard,17,Finance,Bachelor,Senior,1354442,2,2009,2.92,3.04,2.38,0.86,67,0,0.2,0.96,4,1,0.84,0.84,0,0.85,3.97,0.84,2,0.73,0.67,1.15,2,False,True,0,0
E02088,Tony Ramsey,8,IT,Master,Leadership,3734817,2,2025,3.02,3.33,3.22,0.85,33,0,0.47,0.92,11,1,0.9,0.77,0,0.7,4.45,0.46,3,0.41,0.41,1.09,0,False,True,0,0
E02743,Andrea Bowman,16,IT,Bachelor,Leadership,2975000,0,2013,3.16,3.92,3.09,0.97,51,2,0.37,0.93,5,1,0.8,0.58,0,0.83,3.36,0.81,1,0.54,0.92,0.9,3,False,False,0,0
E01121,Misty Garcia,0,Operations,Bachelor,Senior,1596408,0,2025,2.16,2.04,1.99,1.0,22,1,0.26,0.92,52,2,0.74,0.42,0,0.89,4.24,0.72,2,0.89,0.52,1.27,0,False,False,0,0
E04462,Michael Burke,22,Operations,PhD,Senior,1531403,2,2021,3.66,3.6,3.63,1.0,25,3,0.41,0.96,162,0,0.8,0.8,1,0.91,4.25,0.68,4,0.47,0.59,1.3,3,True,False,0,0
E04729,Tyler Murphy,23,HR,PhD,Manager,2021943,0,2005,3.0,2.44,2.83,0.98,46,1,0.47,0.89,11,1,0.86,0.94,0,0.82,3.82,0.75,5,0.89,0.52,1.11,2,False,True,0,0
E02028,Barry Gregory,16,Sales,Bachelor,Senior,1412636,2,2022,2.51,3.35,1.99,0.99,68,2,0.31,0.97,6,0,0.73,0.7,0,0.88,3.19,0.88,3,0.8,0.75,1.18,1,False,True,0,0
E00564,Veronica Silva,17,Finance,PhD,Entry,562731,0,2013,2.34,1.89,2.6,0.92,46,4,0.77,0.96,6,2,0.7,0.74,0,0.99,5.0,0.69,0,0.75,0.72,1.06,2,False,True,0,0
E00402,Craig Morrison,0,Legal,Bachelor,Mid,922632,0,2025,2.21,1.66,1.53,0.99,23,2,0.5,0.93,52,2,0.7,0.5,0,1.0,4.78,0.58,0,0.75,0.89,1.18,1,False,False,0,0
E02129,Maria Sims,11,Operations,Master,Senior,1495536,2,2023,3.07,1.98,1.73,1.0,44,4,0.36,0.96,9,1,0.88,0.78,0,0.96,3.78,0.62,5,0.43,0.81,1.12,3,False,False,0,0
E01126,Peter Williams,22,Finance,Bachelor,Mid,993286,1,2003,2.72,2.5,2.59,1.0,46,2,0.28,1.0,23,3,0.88,0.94,0,0.74,3.95,0.84,3,0.48,0.59,1.22,1,False,True,0,0
E03500,Matthew Thomas,24,Operations,Bachelor,Senior,1214592,3,2020,2.88,1.81,3.71,0.86,48,3,0.57,0.9,57,0,0.76,1.0,0,0.89,3.08,0.53,4,0.44,0.75,1.3,1,False,False,0,0
E02995,Mckenzie Green,15,HR,Bachelor,Mid,947425,2,2011,2.73,3.06,2.62,1.0,24,3,0.23,0.98,35,3,0.85,0.67,0,0.76,4.62,0.6,4,0.49,0.77,1.01,3,False,True,0,0
E01480,Ashley Mills,5,Legal,Diploma,Entry,690000,1,2022,2.61,2.78,2.56,0.97,26,2,0.36,0.94,30,0,0.79,0.53,0,0.91,4.1,0.68,4,0.72,0.85,1.04,1,False,True,0,0
E03557,Angela Ramos,9,Sales,Bachelor,Entry,563716,1,2017,2.61,2.02,1.95,0.82,48,2,0.55,0.9,12,3,0.69,0.79,0,0.92,5.0,0.75,0,0.6,0.62,1.22,1,False,False,0,0
E02587,Richard Miller,25,HR,Bachelor,Mid,814137,3,2022,2.18,3.7,2.03,0.82,51,5,0.35,1.0,36,0,0.93,0.93,0,0.79,3.77,0.44,5,0.72,0.4,1.11,3,True,False,0,0
E02473,Kayla Schneider,12,Finance,Diploma,Senior,1383989,1,2018,2.61,2.86,2.31,1.0,39,2,0.06,0.91,19,3,0.53,0.84,0,0.71,4.98,0.63,5,0.48,0.68,1.09,1,False,True,0,0
E03087,Matthew Watson,22,Operations,Bachelor,Manager,2240441,3,2021,2.77,2.19,2.47,0.97,38,5,0.27,0.93,12,1,1.0,0.99,0,0.9,4.13,0.71,0,0.63,0.83,1.11,2,False,True,0,0
E02516,Donna Ibarra,9,HR,Bachelor,Mid,847201,0,2021,2.87,3.27,2.4,0.86,38,3,0.43,0.9,12,2,0.63,0.49,0,0.78,4.09,0.77,4,0.69,0.57,1.17,0,False,False,0,0
E04109,James Cummings,15,Finance,Bachelor,Entry,690000,0,2013,2.41,3.29,2.75,1.0,46,2,0.34,0.89,7,2,0.95,0.89,0,0.74,4.38,1.0,3,0.64,0.8,1.08,0,False,False,0,0
E00447,Brenda Wright,9,Sales,Bachelor,Senior,1388651,3,2023,2.3,2.25,2.81,0.87,18,3,0.45,0.97,17,0,0.75,0.59,0,0.88,4.86,0.78,4,0.81,0.62,1.17,1,False,False,0,0
E02311,William Turner,13,IT,Bachelor,Entry,571690,2,2020,2.05,2.65,2.3,0.9,43,3,0.63,0.91,41,1,0.99,0.98,0,1.0,5.0,0.94,3,0.79,0.82,1.04,2,False,True,0,0
E03711,Heidi Moran,19,IT,Diploma,Mid,938529,1,2020,2.24,1.54,3.67,0.96,41,4,0.45,0.94,87,1,0.84,0.69,0,0.98,4.34,0.58,4,0.49,0.71,1.09,0,False,True,0,0
E00290,Briana Murray,20,Finance,Bachelor,Entry,544343,1,2018,2.64,3.15,3.09,0.83,60,0,0.3,0.89,4,3,0.91,0.9,0,0.84,4.45,0.58,0,0.96,0.89,1.08,2,False,True,0,0
E01191,Candace Mitchell,9,HR,PhD,Manager,2164719,0,2018,3.3,1.35,2.17,0.98,8,3,0.14,0.9,22,3,0.7,0.56,0,0.82,4.85,0.88,4,0.84,0.82,1.12,0,False,False,0,0
E04132,Donna Garcia,13,Sales,Bachelor,Mid,863312,1,2012,2.59,2.26,2.41,0.91,34,1,0.67,0.88,35,0,0.75,0.75,0,0.97,3.59,0.84,4,0.7,0.82,1.21,1,False,False,0,0
E04119,Michael Cruz,0,Legal,Bachelor,Senior,1461004,0,2025,2.94,2.08,2.12,0.99,23,0,0.41,0.95,8,3,0.79,0.45,0,0.96,3.96,0.54,2,0.48,0.69,1.07,0,False,False,0,0
E04850,Deanna Edwards,15,IT,Master,Entry,610867,3,2015,2.6,3.31,1.87,0.95,56,6,0.59,0.96,2,0,0.51,0.72,0,0.85,3.74,0.79,1,0.54,0.9,1.16,0,False,False,0,0
E04847,Michael Brown,19,Finance,Bachelor,Entry,529598,1,2014,2.42,1.54,2.82,1.0,37,2,0.22,0.9,17,1,0.81,0.75,0,0.78,4.11,0.66,0,0.85,0.88,1.08,3,True,True,0,0
E01259,Jerry Jensen,9,HR,Master,Manager,2101130,1,2023,4.44,4.48,3.58,1.0,29,2,0.63,0.96,53,0,1.0,0.38,1,0.94,4.97,0.63,3,1.0,0.96,1.12,3,False,True,0,0
E01760,Kari Lloyd,18,Operations,Bachelor,Entry,690000,0,2021,2.22,2.21,2.89,1.0,53,6,0.75,0.91,10,0,0.71,0.99,0,1.0,3.99,0.59,2,0.74,0.78,1.06,2,False,False,0,0
E03919,Alexandra Wilson,14,Sales,Diploma,Senior,1413928,3,2019,2.83,2.02,3.57,0.98,49,4,0.46,0.91,76,3,0.79,0.92,0,0.93,3.78,0.74,5,0.92,1.0,1.02,1,False,True,0,0
E03982,Deborah Wood,10,Finance,Master,Mid,963133,0,2019,2.54,2.9,2.56,0.93,46,4,0.18,0.88,16,1,0.78,0.88,0,0.91,4.82,0.59,5,0.75,0.63,0.96,1,False,False,0,0
E04545,Danielle Briggs,22,Operations,Master,Senior,1362100,3,2015,2.6,2.57,2.95,0.87,55,2,0.15,0.96,21,2,0.77,0.85,0,0.93,4.54,0.83,4,0.74,0.64,1.04,3,False,True,0,0
E00202,Ricky Davis II,23,Operations,Master,Entry,547741,0,2019,2.52,3.19,2.52,0.94,53,4,0.17,0.91,17,3,0.68,1.0,0,0.79,3.58,0.62,1,0.57,0.89,1.22,3,False,True,0,0
E02651,Cory Thomas,0,Sales,PhD,Manager,1700000,0,2025,2.83,2.47,2.42,0.86,36,0,0.54,0.95,15,2,0.91,0.53,0,0.93,3.15,0.73,1,0.51,0.7,1.03,0,True,True,0,0
E02591,James Dickerson,3,Sales,Master,Entry,510000,1,2024,4.18,4.9,3.82,1.0,28,1,0.38,0.95,14,1,0.86,0.13,1,1.0,3.85,0.96,4,0.7,0.8,1.19,1,False,True,0,0
E04833,Richard Miller,4,Legal,Bachelor,Manager,2300000,1,2021,3.7,2.23,2.93,0.98,34,3,0.27,0.88,12,2,0.91,0.5,0,0.72,4.62,0.91,2,0.55,0.84,0.96,2,False,False,0,0
E04733,Laurie Fuller,16,Sales,Bachelor,Mid,874879,1,2021,2.08,1.77,1.49,0.89,29,4,0.29,0.93,15,3,0.79,0.71,0,0.99,5.0,0.53,5,0.55,0.86,1.26,2,False,False,0,0
E01585,Samuel Henry,13,Finance,Master,Mid,1010447,2,2013,2.6,1.72,2.19,1.0,44,4,0.33,0.99,40,3,0.61,0.84,0,1.0,3.62,0.69,1,0.65,1.0,0.93,3,True,True,0,0
E00663,James Webster,19,IT,Diploma,Leadership,3443935,1,2011,3.31,3.19,3.22,0.9,43,2,0.29,0.93,8,1,0.95,0.77,0,0.71,4.25,0.75,5,0.69,0.63,1.01,1,False,True,0,0
E04034,Thomas Morse,1,Legal,Bachelor,Senior,1232064,0,2025,2.17,3.06,2.74,0.91,19,1,0.62,0.95,15,0,0.66,0.56,0,0.93,3.68,0.4,1,0.83,0.87,1.16,1,False,False,0,0
E03726,Bridget Carter,5,IT,PhD,Entry,577737,1,2020,2.44,2.02,2.09,0.92,22,0,0.44,0.94,20,0,0.94,0.77,0,0.93,4.99,0.65,2,1.0,0.69,1.12,2,False,True,0,0
E00096,Anna Henderson,20,HR,Bachelor,Senior,1283372,3,2008,4.54,4.95,3.88,1.0,57,4,0.66,0.92,9,3,1.0,0.97,1,0.67,5.0,0.76,3,1.0,0.8,1.26,0,False,True,0,0
E01779,Megan Decker,6,Operations,Bachelor,Senior,1436151,2,2025,2.7,2.84,2.14,0.96,29,4,0.17,0.97,4,2,0.79,0.58,0,0.85,3.19,0.92,3,0.67,0.77,1.25,2,False,False,0,0
E01443,Crystal Hernandez,15,Sales,Bachelor,Mid,1002098,2,2013,2.23,1.75,3.09,0.94,37,2,0.21,0.91,16,2,0.64,0.92,0,0.85,5.0,0.94,5,0.66,0.84,1.16,2,False,True,0,0
E04794,Amanda Morris,11,Finance,Master,Entry,510000,2,2015,2.4,3.08,3.33,1.0,37,1,0.29,0.97,56,1,0.6,0.86,0,0.8,3.95,0.67,4,0.72,0.51,1.05,1,False,True,0,0
E02086,Sharon Lester,20,Finance,Bachelor,Entry,656773,0,2007,2.93,2.44,2.42,1.0,41,3,0.34,0.94,8,2,0.48,0.9,0,0.71,3.95,0.8,4,0.83,0.78,1.22,3,False,True,0,0
E01271,Kevin Escobar,3,Operations,Master,Entry,576988,0,2024,2.93,2.65,3.0,1.0,26,0,0.29,0.96,15,3,0.51,0.52,0,0.75,3.62,0.82,4,0.81,0.53,1.14,0,False,False,0,0
E00747,Michael Henry,4,IT,Bachelor,Entry,647924,1,2022,2.55,2.67,2.77,0.91,33,1,0.6,0.85,2,1,0.81,0.53,0,0.86,3.59,0.75,4,0.76,0.62,1.22,1,False,True,0,0
E04692,Jared Garza,16,Finance,PhD,Mid,969510,1,2021,2.5,1.07,2.35,0.9,34,1,0.37,0.92,6,3,0.89,0.66,0,1.0,4.4,0.5,0,0.47,0.75,1.26,0,False,False,0,0
E00320,Connie Brown,11,HR,Diploma,Leadership,3628312,3,2020,3.53,3.4,3.97,1.0,42,1,0.46,0.91,33,1,0.78,0.69,1,0.98,4.28,0.51,2,0.66,0.89,1.23,3,True,True,0,0
E02563,Samuel Olson,24,Operations,Bachelor,Entry,690000,3,2009,2.39,3.57,2.85,0.91,57,1,0.35,0.92,15,2,0.79,0.83,0,0.88,4.11,0.9,3,0.94,0.87,1.01,2,False,False,0,0
E02278,Melody Griffin,5,Finance,Bachelor,Entry,690000,0,2020,2.71,2.0,3.18,1.0,40,4,0.28,0.91,16,0,0.92,0.72,0,0.86,3.9,0.51,4,0.7,0.64,1.11,3,False,True,0,0
E03268,Austin Patterson,11,Finance,Master,Mid,894139,0,2015,2.42,1.94,2.0,1.0,41,4,0.39,0.92,9,2,0.63,0.43,0,0.93,5.0,0.56,1,0.71,0.76,1.06,3,False,False,0,0
E03835,Jamie Griffin,11,Sales,Bachelor,Mid,820338,1,2019,2.58,2.97,2.74,0.95,36,1,0.31,0.95,3,3,0.75,0.94,0,0.9,4.06,0.48,3,0.53,0.88,1.02,1,False,False,0,0
E04760,Amanda Swanson,8,Operations,PhD,Mid,919336,0,2023,2.95,2.83,2.38,0.95,32,3,0.6,0.92,8,0,0.69,0.48,0,0.92,3.68,0.72,5,0.26,1.0,1.04,1,False,False,0,0
E02855,Gregory Jacobs,15,HR,PhD,Senior,1190000,2,2020,3.11,3.13,2.96,1.0,45,2,0.52,0.92,22,1,0.55,1.0,0,0.64,3.44,0.61,2,0.36,0.63,1.17,3,False,True,0,0
E04426,Nathaniel Walter,16,HR,Master,Mid,918808,1,2024,2.73,2.16,3.42,0.95,34,2,0.57,0.96,15,1,0.98,0.94,0,0.81,3.41,0.69,5,0.48,0.78,0.98,2,True,True,0,0
E02136,Cheryl Atkins,13,HR,PhD,Manager,1783774,0,2012,2.74,2.43,1.72,0.89,16,2,0.35,0.93,57,2,0.67,0.56,0,0.77,4.06,0.42,0,0.64,0.69,1.11,3,True,True,0,0
E01148,Sarah Booth,21,IT,Bachelor,Entry,640350,1,2010,2.11,3.04,2.68,0.9,38,5,0.47,0.98,19,0,1.0,0.86,0,0.97,2.78,0.68,1,0.25,0.61,1.03,0,True,False,0,0
E04048,Amber Turner,19,HR,Bachelor,Senior,1200879,0,2006,2.74,2.96,2.51,1.0,39,3,0.17,0.95,10,1,0.67,0.81,0,0.71,4.4,0.59,0,0.49,0.79,1.1,1,False,False,0,0
E02765,Anthony Paul,21,Legal,Master,Senior,1434017,2,2012,1.98,2.05,2.49,1.0,41,1,0.25,0.92,0,3,0.7,0.94,0,0.85,4.53,0.8,3,1.0,0.49,0.98,3,True,False,0,0
E02525,Johnny Riddle,17,Operations,Bachelor,Mid,783799,0,2013,2.89,2.78,2.3,0.97,45,3,0.17,0.93,11,0,0.66,0.77,0,0.8,4.91,0.53,3,0.75,1.0,0.98,0,False,False,0,0
E02018,Ashley Schaefer,0,IT,Bachelor,Mid,892206,0,2025,2.32,2.32,3.73,1.0,31,2,0.07,0.93,43,0,0.72,0.35,0,1.0,3.44,0.61,1,0.67,0.62,1.01,3,False,False,0,0
E04870,Cindy Richardson,21,Sales,Master,Entry,565194,1,2015,2.33,2.02,2.62,1.0,46,2,0.28,0.9,20,2,0.76,0.72,0,0.86,5.0,0.66,2,0.37,0.52,1.07,3,False,True,0,0
E02026,Ashley King,1,Legal,Master,Mid,1034999,0,2024,3.02,2.85,2.44,1.0,21,0,0.26,0.93,13,0,0.72,0.49,0,0.86,3.23,0.68,2,0.47,0.66,1.09,0,False,False,0,0
E03774,Tyler Zavala,16,Finance,Diploma,Entry,571837,2,2011,3.76,2.77,4.63,1.0,37,2,0.37,0.91,43,2,0.73,0.91,1,1.0,4.66,0.78,0,0.88,0.69,1.13,2,True,True,0,0
E03398,Theresa Davis,8,Finance,PhD,Mid,887204,0,2022,2.06,2.48,2.72,0.91,34,2,0.51,0.9,92,3,0.78,0.54,0,0.9,4.28,0.61,1,0.56,0.6,1.2,1,False,False,0,0
E00268,Colin Terry,3,Operations,Bachelor,Entry,595902,0,2022,2.31,2.53,2.67,0.83,19,1,0.04,0.89,4,3,0.67,0.73,0,0.78,4.66,0.82,1,0.6,1.0,1.29,2,False,True,0,0
E03238,Kathy Bailey,19,Finance,Master,Entry,560239,0,2019,2.14,1.09,2.63,0.95,49,2,0.24,0.91,12,3,0.85,1.0,0,0.82,3.95,0.54,2,0.14,0.82,1.24,3,True,True,0,0
E02750,Lisa Mosley,6,IT,Bachelor,Manager,2300000,0,2019,2.92,2.74,2.72,0.98,26,0,0.57,0.94,5,1,1.0,0.61,0,0.74,5.0,0.69,0,0.57,0.52,0.97,1,False,False,0,0
E03742,Juan Nichols,8,Sales,Diploma,Mid,864838,0,2021,2.93,2.68,2.82,1.0,19,3,0.35,0.94,3,2,0.95,0.65,0,0.81,3.51,0.85,5,0.53,0.8,1.1,3,False,True,0,0
E00774,Samuel Wong,20,IT,PhD,Entry,613543,0,2021,2.58,2.45,2.33,1.0,25,8,0.33,0.96,12,2,0.38,1.0,0,0.85,4.0,0.59,2,0.61,0.62,1.14,0,False,False,0,0
E00682,Justin Walker,16,Operations,Diploma,Manager,2176061,1,2025,3.1,2.66,2.17,1.0,44,4,0.4,0.94,123,0,0.86,0.77,0,0.77,4.87,0.82,1,1.0,0.67,0.97,0,False,False,0,0
E03229,Dylan Contreras,5,IT,Master,Senior,1336473,0,2025,2.45,3.3,3.22,0.9,19,1,0.38,0.96,50,0,0.61,0.52,0,0.89,2.99,0.89,4,0.46,0.73,1.16,0,False,False,0,0
E03289,Samuel Mata,18,Operations,Diploma,Mid,995755,2,2014,2.78,2.56,1.31,1.0,42,4,0.44,0.93,2,0,0.92,0.79,0,0.88,4.63,0.7,5,0.71,0.68,1.06,1,False,True,0,0
E02454,Erin Brown,6,HR,PhD,Mid,803265,2,2025,2.47,2.3,2.44,0.9,27,4,0.45,0.93,17,1,0.68,0.69,0,1.0,3.68,0.58,4,0.99,0.77,1.17,3,False,False,0,0
E02614,Eric Ponce,18,IT,Master,Mid,876190,2,2025,4.19,5.0,4.31,1.0,41,4,0.56,0.95,18,1,0.93,0.82,1,1.0,3.17,0.76,4,0.46,0.94,1.21,0,False,False,0,0
E04095,Mark Elliott,10,Operations,Bachelor,Entry,523333,1,2015,2.65,2.17,2.11,0.89,41,2,0.4,0.95,21,1,0.7,0.95,0,0.95,4.25,0.49,5,0.67,0.62,1.16,3,False,False,0,0
E02260,Chad Allison,11,Legal,Bachelor,Mid,790187,2,2018,3.17,2.78,2.81,1.0,32,3,0.57,0.96,0,2,0.69,0.82,0,0.89,4.08,0.79,0,0.68,0.77,0.87,0,False,False,0,0
E03781,Heather Trujillo,3,Operations,Bachelor,Senior,1216892,1,2025,2.7,2.18,2.41,0.94,35,2,0.5,0.92,5,1,1.0,0.82,0,0.77,3.97,0.57,1,0.75,0.28,1.29,2,False,True,0,0
E04708,Sergio Hodge,14,IT,Diploma,Senior,1465660,3,2025,2.78,2.63,1.87,0.92,53,0,0.56,0.98,2,3,0.93,0.73,0,0.89,4.17,0.59,3,0.67,0.6,1.13,0,False,False,0,0
E03956,Gregory Ochoa,12,Sales,Bachelor,Entry,666939,0,2020,1.71,1.35,1.43,1.0,24,1,0.37,0.95,29,3,0.76,1.0,0,0.96,4.9,1.0,2,0.51,0.51,1.07,2,True,True,0,0
E01314,Samantha Prince,10,Sales,Bachelor,Entry,604464,1,2018,2.5,2.09,2.19,1.0,13,6,0.26,0.96,9,3,0.73,0.85,0,0.86,5.0,0.8,4,0.56,0.88,1.06,2,False,False,0,0
E00972,Jenna Gamble,1,Legal,Bachelor,Senior,1269923,0,2024,2.59,2.27,2.82,1.0,41,1,0.42,0.93,2,2,0.83,0.35,0,0.9,3.41,0.69,3,0.92,0.59,1.15,0,False,False,0,0
E02196,Terry Woods,6,Sales,Bachelor,Manager,1962258,2,2021,2.55,2.3,2.97,0.83,28,1,0.34,0.92,9,0,0.7,0.83,0,0.77,5.0,0.92,0,0.77,0.7,1.2,3,False,False,0,0
E04511,Mr. John Khan,6,Legal,Bachelor,Senior,1210438,2,2021,2.65,2.61,2.18,0.88,29,1,0.47,0.95,19,1,0.9,0.45,0,0.8,3.88,0.29,1,0.58,0.97,1.3,1,False,True,0,0
E02608,Jesus Becker,9,IT,Master,Entry,594376,0,2017,2.38,2.24,2.39,0.85,37,0,0.53,0.93,2,0,0.69,0.59,0,0.94,5.0,0.83,5,0.29,0.73,1.11,2,False,False,0,0
E00316,Jordan Chambers,18,Legal,Bachelor,Entry,645985,2,2008,4.58,4.32,4.57,1.0,39,2,0.53,0.94,14,2,0.77,0.75,1,0.86,4.6,0.92,3,0.73,0.72,1.13,0,False,False,0,0
E02610,Alexandria Wise,8,Sales,Master,Manager,1700000,1,2019,2.43,2.17,2.47,1.0,20,3,0.37,0.92,60,0,0.79,0.73,0,0.76,4.88,0.88,2,0.68,0.42,1.15,3,False,False,0,0
E04383,Jill Barajas,11,Finance,PhD,Entry,690000,1,2023,2.7,2.2,3.45,1.0,34,3,0.13,0.95,43,0,0.99,0.54,0,0.82,3.77,0.8,4,0.5,0.69,1.1,0,False,False,0,0
E01821,Judy Gregory,5,Sales,Bachelor,Entry,584066,0,2022,2.35,3.07,2.04,1.0,33,0,0.55,0.97,0,0,0.77,0.69,0,0.79,4.64,0.59,1,0.37,0.9,1.08,0,False,True,0,0
E00156,Michelle Brown,8,Finance,Diploma,Mid,873073,0,2023,2.6,3.1,2.71,0.86,32,4,0.57,0.94,19,0,0.79,0.61,0,0.76,3.16,0.58,1,0.87,0.57,1.1,3,True,False,0,0
E04693,Donna Wright,9,Finance,Master,Senior,1501202,1,2020,2.78,3.18,1.56,1.0,15,0,0.31,0.91,0,2,0.77,0.55,0,0.75,4.13,0.65,0,0.5,0.8,1.14,3,False,False,0,0
E01257,Mr. Carl Rios,22,Operations,Master,Mid,885502,3,2021,2.43,2.14,2.14,0.96,44,4,0.58,0.91,55,0,0.91,0.83,0,0.94,3.78,0.49,0,0.71,0.58,1.21,2,False,True,0,0
E01653,Maria Olson,6,Finance,Bachelor,Leadership,3296408,0,2022,2.51,2.44,2.29,0.96,36,1,0.27,0.89,11,3,0.69,0.59,0,0.95,4.34,0.45,5,0.43,0.54,1.04,3,False,False,0,0
E01880,Justin Smith,20,Finance,Bachelor,Entry,617631,1,2010,2.74,2.81,1.47,1.0,48,3,0.24,0.93,3,1,1.0,0.84,0,0.94,3.94,0.88,0,0.63,0.5,1.05,3,False,True,0,0
E03004,Nancy Stewart,25,IT,Bachelor,Manager,2173470,2,2013,2.63,2.95,2.29,0.99,61,2,0.52,0.95,11,2,1.0,0.93,0,0.86,5.0,0.74,3,0.31,0.71,0.9,3,False,False,0,0
E02233,Michael Smith,7,Finance,Bachelor,Mid,887241,0,2022,2.3,2.33,2.1,0.88,34,0,0.2,0.91,10,0,0.85,0.55,0,0.98,4.98,0.61,0,0.62,0.62,1.07,3,False,True,0,0
